protein	035_Austin_F0hPC1_a_Slot1-86_1_2725	035_Austin_F0hPC2_a_Slot1-03_1_2726	035_Austin_F0hPC3_a_Slot1-15_1_2727	035_Austin_F0hPP1_a_Slot1-50_1_2722	035_Austin_F0hPP2_a_Slot1-62_1_2723	035_Austin_F0hPP3_a_Slot1-74_1_2724	035_Austin_F24hPC1_a_Slot1-63_1_2731	035_Austin_F24hPC2_a_Slot1-75_1_2732	035_Austin_F24hPC3_a_Slot1-87_1_2733	035_Austin_F24hPP3_a_Slot1-27_1_2728	035_Austin_F24hPP4_a_Slot1-39_1_2729	035_Austin_F24hPP5_a_Slot1-51_1_2730	035_Austin_M0hPC1_a_Slot1-37_1_2711	035_Austin_M0hPC1_b_Slot1-37_1_2752	035_Austin_M0hPC3_a_Slot1-49_1_2712	035_Austin_M0hPC3_b_Slot1-49_1_2753	035_Austin_M0hPC4_a_Slot1-61_1_2713	035_Austin_M0hPC4_b_Slot1-61_1_2754	035_Austin_M0hPP1_a_Slot1-01_1_2708	035_Austin_M0hPP1_b_Slot1-01_1_2749	035_Austin_M0hPP2_a_Slot1-13_1_2709	035_Austin_M0hPP2_b_Slot1-13_1_2750	035_Austin_M0hPP3_a_Slot1-25_1_2710	035_Austin_M0hPP3_b_Slot1-25_1_2751	035_Austin_M24hPC3_a_Slot1-14_1_2718	035_Austin_M24hPC4_a_Slot1-26_1_2719	035_Austin_M24hPC5_a_Slot1-38_1_2721	035_Austin_M24hPP1_a_Slot1-73_1_2715	035_Austin_M24hPP3_a_Slot1-85_1_2716	035_Austin_M24hPP5_a_Slot1-02_1_2717
Q00558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3855.622690131592	5689.538657666482	7983.8357045788225	0.0	8442.0775814956	0.0	0.0	0.0	3471.9914279108443	5139.488597341486	0.0	0.0	0.0	3226.7530969551553	0.0	0.0	0.0
Q00560	11491.194076617736	0.0	0.0	13848.79855362454	6326.147563472666	10053.811009096242	0.0	0.0	10725.206175470657	16561.54732113843	9080.599306619244	0.0	6632.44039670387	11411.255699232932	15610.950465406137	13406.87235980515	14625.212357885852	11462.75692109724	4865.632594770567	9645.390255461065	0.0	8136.140507846675	14752.169545680255	13563.379112429935	0.0	0.0	8906.789719786977	11602.121634404264	11028.559024544516	9303.465663858435
Q00612	20309.18307168021	0.0	9408.625886669377	25377.382018170305	23572.296307624532	23595.90718942652	15310.47768151227	20930.247532825975	58997.89388801754	21589.391284901907	28424.83516132303	24427.410385456355	0.0	12589.881933367193	6006.688388001358	0.0	0.0	10038.899034588394	20530.91055809486	11838.858406870946	24611.180565729752	15454.98302293779	25713.918763489553	22133.03966802964	22278.380427228072	20347.42841779548	13136.77360628092	31926.70240712309	42761.5001521825	33040.617962888566
Q00623	613215.8642438715	642285.2356135045	714658.5228123071	342793.26685281727	535268.2396979355	422299.044610251	600180.6986700956	559919.528768518	553228.9373630373	481242.9129674398	479030.259122321	474882.709356257	1252428.431271836	1282257.2055855033	3019385.6091315583	2527371.163796661	2152203.4550095084	2208417.259806951	544033.1661024917	597351.2703984693	1012721.334901964	1050133.8673957195	819229.6951317519	863775.2481934638	827738.1911978375	1535570.7300608756	1239785.8727505782	711398.6084366596	757596.0915741854	896092.0463423613
Q00724	1049507.696040258	1088701.6824018098	1037693.6134977042	797915.9031064209	920767.9865119987	932998.6026275259	1439364.089953444	1501562.5859920434	1417497.9758888343	1461585.4957645447	1608271.1093955263	1211386.2130939264	1535081.8856075078	1546306.0122683512	967574.3697934321	736104.2102880205	717245.668430301	648652.2209158114	779630.4715522056	736369.1294450085	694832.5002687547	671896.2097287709	781480.6472531419	732743.3520701944	1400484.1604817351	1292596.9724692965	1357189.3879501612	1136418.3899921814	1060217.8999324017	826408.638046117
Q00896	0.0	103788.3275283317	186969.0390073102	20480.20829387633	0.0	23232.242701272346	0.0	0.0	0.0	25298.020745444315	0.0	0.0	0.0	19495.36424815122	27183.447890529173	0.0	0.0	0.0	54979.88140820954	0.0	70040.93269972333	0.0	39872.414547380955	0.0	77693.08197441295	40579.12126647963	0.0	36750.992605757085	0.0	24361.987816264533
Q00897	2050464.26343913	2589505.023090889	2881127.1018196456	1885055.7962071535	2149763.9069759063	2262303.5787898623	1768643.1315362772	1957749.531787375	1638003.196619084	1494903.089459237	1902561.0231263344	1434739.1450591434	3609226.564119493	3931357.803150324	2881278.197699871	2671448.6752187316	2534715.0094148344	2489943.64466901	2313167.4621853125	2313991.2185013513	2560894.8359752577	2655253.9103525695	2472456.9755063956	2360579.103312715	2489632.16073987	2608506.8592141727	2090885.6472495457	1745230.7091922434	1831047.7815614024	1450046.2686400115
Q00898	40056.51786383899	60620.92100523305	0.0	17438.28177246593	46297.57843167795	21453.085433000313	32134.078574233088	0.0	0.0	82319.136176536	0.0	0.0	271662.6256304697	230606.0557829265	457488.22932979284	397217.2369032534	418632.44586477964	347008.9791945354	250324.2499400348	287344.03873274504	295943.7499409443	305066.6306807047	350604.3111769221	415409.5058011708	52331.9149570123	122177.66003028708	122646.09157212405	203290.6620471512	230200.05156538865	141968.31058825075
Q00899	20584.403443169485	13484.759918794503	22091.08675324176	16003.50700193554	20313.07659166247	25084.739213795456	21054.21532421394	17729.423074141727	21701.22225776018	28266.41051055721	23465.93137664688	24148.20464574625	17326.61138778454	15362.639899482452	19569.05186692492	19054.536570547145	22188.679045088047	12638.392706750466	17514.132994088985	17504.657042341667	17747.230314365643	14598.097547291061	10835.396375104921	18438.211702201468	13597.16435101161	12554.824229794667	12847.29667067455	21411.095000042442	17754.40913642642	19842.430552393278
Q00915	0.0	22806.363139217887	15674.412872766763	33787.490812913675	46958.138238330546	43216.55526253165	16940.703189389355	22980.276696052588	41044.87410779127	41703.22966718395	39197.675581871685	40125.64443228457	0.0	0.0	32297.114072886554	28170.385753573897	54904.99354998181	36065.19366498607	25050.04656663857	27271.068769316073	29051.814924691753	20569.836429914663	39129.19467840003	44665.7267291921	0.0	0.0	0.0	41549.16910190472	32588.8296198075	37803.00915259069
Q00977	95699.80715399468	149697.3956559984	152067.62699522972	136551.22676272623	133188.56303323532	118884.694876641	111985.89046878726	81076.81428161301	121489.90915925836	90483.16493127805	104287.10912668155	109045.7365211592	130268.59443564902	113524.32634310448	77665.33689995405	60966.11005950661	94032.86770265081	64267.48510924493	80390.39735711343	68071.97214093668	118754.41422241769	103689.46294304285	99533.69106672815	117534.32306909063	119428.99247937165	69763.39960190147	95815.57636214506	75072.16393259214	86036.63536454238	93575.96497501624
Q00PI9	596340.1369475339	473383.38748572784	456120.03721792705	457892.3378653369	423569.9851143276	499396.26940253255	480065.98608479963	471596.130154185	486927.66560771666	470141.88936462684	409937.2640102869	451057.0023625689	387387.56207417493	387017.22982002835	423973.5574384817	404508.5161766148	355183.064498889	346781.11563434824	371028.2842960604	370216.73527015554	324359.5013181672	338575.94185863534	360250.3646170041	375164.3604890352	426515.47207447945	358163.1123072366	399827.2966484767	371343.0718976687	419387.45895190485	498001.88681020675
Q01237	69728.93021461018	93550.38774588183	101731.86193184581	59464.98149279528	118642.54635287002	71816.22218879155	67190.9694376722	83633.51697299283	39559.78823273804	104416.88079425265	76560.777797252	79082.55347971525	44700.87112868487	50666.65347427157	60374.82829617019	59357.403969457	52488.75661820106	58320.18731562916	39143.64318588219	48344.51177545569	46656.59149697401	57489.23387636513	78116.2844153234	94197.82867016236	11067.783877925795	18452.629614467955	20809.044921918758	61666.53782880315	24812.40025817208	29953.510703110216
Q01279	649712.9294180347	735505.750547084	728140.4811763536	1518023.9308533696	661218.2407367722	683450.0300452816	522309.62929604657	491904.2446877217	1321420.2651423921	534839.3964065032	908182.664933494	1085660.9924056598	1100972.7907913327	1102931.4589879764	1316942.4142862374	1182268.7776221589	1942411.3845818338	2362177.061963972	1135535.3071448456	1236389.7924696289	1299902.780160759	1249101.9665104896	2157944.0794734787	2127549.0646665823	1001592.9963105237	1052699.5132355038	965194.3692599859	2051949.1292319703	2390520.6231750613	1535212.9125716507
Q01339	519715.81327052554	476516.2573512096	434147.23794973956	385491.30881043104	344041.5043101091	431859.78144804004	249426.55265285712	311961.61050479434	353843.0697066348	284392.0481760585	340387.4985224689	309565.10972057574	386001.4756046694	455630.8327044509	190236.93233049678	168578.33193428218	39472.43135231296	28877.16201277678	296907.20566709124	349157.33114903705	309158.3949797775	330696.5243218563	368496.58050316863	335896.68241267384	357553.270485442	352388.4612610885	443253.66643911984	337335.8891970149	309788.37055995845	397511.778138749
Q01405	2352035.614821714	2628790.304657228	2891621.9819287644	2543365.448129001	2569780.373970759	2451984.3236802164	2901119.683085456	2926721.614744345	2586290.0787271685	2230346.5846891543	2424812.0147184785	2725309.103489431	2444206.6920292336	2462891.292531359	2736726.266696999	2893723.0395857897	3738091.286236049	3222433.7664924124	3215190.4708061023	3277017.273301298	2868259.417376633	2598627.4617670425	2762722.073070729	2869887.643517744	2737536.248478216	2994467.1605092078	2650567.134474355	3546911.7704127547	3058654.9844598277	2825402.6441464555
Q01730	57982.50104026996	71512.35722365878	65926.2524299419	43264.179355858985	71372.69520626523	42761.813368648174	79802.36853290249	82515.62280103835	59000.9542327708	71535.95425426651	71800.89492997491	59170.639344350784	108026.43788238596	112001.6559303536	190027.39442697162	170472.55717127552	192094.9542560487	175490.1815846389	83554.0440910314	77543.25277914974	133203.71173519717	146263.46832478218	84827.65921261624	113094.10569743834	97259.2804670165	143325.57933907228	98458.95415912019	89346.13947341265	71580.21491025329	92796.61415119021
Q01768	1017429.489723214	937265.3053605391	1255780.2741980623	1307607.6954890694	1233701.3833819458	1143182.0440914214	1198933.5664516569	1300417.8407521534	872311.2613409344	1050847.3808606977	916540.4104794534	1236372.5056030347	1118408.2270794248	967943.3299717403	1735546.357204463	1479304.1145665739	1712581.6149250374	1607739.266475086	1757253.9867639965	1781514.8095538272	1520049.3783746534	1600892.4190909313	1332608.150072746	1274755.6514775713	1328132.5351285124	1323976.844654033	1206048.7445339116	1778637.2179164763	1331940.9745754728	1122020.1954220992
Q01853	9737125.602575697	8973037.741847932	9267116.070667306	8441058.450108996	7430649.256043657	7025787.070009487	9565438.341188759	9677000.04159279	8845972.763477394	6511277.328426929	6599878.382901379	7588552.064127356	10022828.676679421	9460655.830167731	14283857.597743565	12533625.336714756	13975344.645506691	12912513.095933951	9299453.324197639	8561260.644658573	8203651.996160099	7940580.673417472	9076048.950585866	8558858.189526448	8681850.472007133	11275431.179871693	9402906.67617816	9283144.175345886	7569414.628116787	7964122.321130041
Q02013	0.0	0.0	0.0	3565.1307824070677	1873.4833389281928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2167.3460087890935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3070.8133585921632	4752.47415910338	0.0
Q02053	2020502.3404068123	1777278.8179522627	2078610.294269535	2086793.3181545523	2092031.7186468816	1942100.2765915263	2980365.4171444434	2488382.072949895	2248637.2840647353	1928531.7483607742	2157095.237283853	2273564.161119841	1457693.4269145322	1474528.1497959793	2572654.6524134786	2667426.821138294	2703004.645044312	3116471.12493605	2939042.496359843	2963101.9145146385	2427893.8377768756	2407551.363594463	1949547.5641819143	2099190.847571088	2090620.1150621667	2159879.9873323357	1776636.103999276	2568130.7988955164	2250276.36525795	2237415.727573625
Q02248	952814.9661843264	1087798.4124113007	1118142.3545267626	968264.3522504498	944176.8712693189	927219.6474612143	919326.6484819815	938105.8360824985	936669.7233160828	942751.6556924818	1083598.980561483	959446.7259542354	978391.8726142523	1175154.2941234568	692093.3348539142	854007.4266477342	666681.5508247053	767029.2277404335	747168.0988742113	738640.513064258	865167.8806413033	882871.2820763204	862186.0248852104	817131.3256238945	911737.9939656302	970667.1128652082	996616.8171166676	751239.9073047214	774221.364382209	774792.2671180237
Q02257	721268.7927425505	594128.6172031622	526527.2347370058	844341.2217206	679802.9652549248	693898.1867919583	545282.5666474829	475232.0041628375	516088.73474220146	659274.1197777509	739457.4139063731	688241.4490618671	525692.8841388177	533569.6222315944	452827.22159384063	443664.1817482474	378020.8890151247	407897.25215304573	481536.1478322101	512557.8057262452	523758.9205659908	467387.35749972734	559815.7309734763	486410.4741845208	394226.5906617847	404745.80974636675	553277.496828687	568431.9348366333	616401.2733369496	611688.4976467949
Q02357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13341.440310202628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4408.471709991846	0.0	0.0	5237.678638956719	0.0	0.0	0.0	0.0
Q02614	6760.602373385547	3310.6523271161745	0.0	7607.491161204461	0.0	5707.7213377636635	2432.8650236451263	2944.77051071962	2337.012588708836	3044.899206188874	2654.360137488246	7215.480669308524	0.0	2092.381413419649	0.0	2458.797535500849	0.0	2503.879634823484	0.0	4340.176431100131	2688.725363468758	1786.5988464322852	3048.325755205142	3743.575687446818	0.0	2243.0402820941754	2535.986389073058	0.0	0.0	3358.6094891855428
Q02780	137194.12972611803	132230.41271721854	131571.97343679075	130003.34264940202	114063.23893686252	132445.25848539098	143014.23692412913	89454.30677262651	143059.55145859573	129203.04832332382	143140.11226187064	119452.8221732878	68605.98373627603	71147.2128625074	108922.46371213866	119023.81386255748	150993.457943909	129084.6856952722	91791.34830642518	100397.3097007556	89284.17415313606	108241.45481002537	86590.66437399709	83473.6681080719	98873.92703748803	101318.5978497875	75368.0688612131	101101.2179926851	86984.86045324977	124971.39710489888
Q02819	241629.6828041136	254425.3891675524	336292.6681138014	256111.0450261063	257284.67869125187	215905.59587759324	226056.61539725767	270387.0361526476	162928.82194177984	277806.0206534823	293414.12928125873	262115.85864088073	413243.1460192317	361608.69195208163	858676.3810116185	878910.6068654772	982683.3846507828	966097.2101064394	202046.1212555309	192836.1686675453	429823.63797092694	453351.3751583735	352876.3430801584	397139.02543265594	269491.6890923689	434430.9802334371	349855.02067911346	257483.58921743152	309056.3626919026	308235.3970442535
Q02956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10763.525398466956	0.0	6913.042942009114	8477.46575980675	14217.076138801853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11286.567762709185	0.0	0.0	0.0	0.0
Q03141	18730.833787026088	22684.66133837117	23099.153723188658	18200.79427316559	18754.854891056857	15280.179122348609	26239.82910265264	26692.824818214114	34261.19615497987	19761.086733090364	24132.872419181695	20681.761129156635	19399.258803703724	18605.36455875865	20065.59913351573	18797.27650279815	23349.90531180048	20669.377081596493	17021.666938320723	23466.661414725306	22599.76112367357	23950.747706845	15921.510121031199	19982.01580113299	13767.767099326586	15657.792761611921	14123.687906593992	17320.34497357383	18589.06892933063	16982.494121180604
Q03145	8075.584529256076	8003.2564957822415	5648.301348713715	9069.23387149359	10160.88649514504	10724.074415663705	6849.672439478824	9120.047399701623	9867.892646940922	10768.361767134578	8998.381721369988	0.0	7193.771906955974	0.0	8966.295462726548	6690.54492576446	0.0	0.0	0.0	0.0	5454.1561985474245	8651.572564414742	9064.176765202634	5051.897980647002	5755.03720737999	0.0	4952.150844494254	8657.895643301466	11740.020139651888	0.0
Q03160	66541.37951366532	76826.08636448566	111163.39996358461	59018.22950564689	74349.82256002886	53676.390341057406	99129.56526778321	89158.36715601114	61224.93651588396	54209.60898708326	65519.80678182647	60187.11514833634	66069.48454510761	66585.51493704699	64017.20415090828	85703.12968663088	92991.5441610509	62887.383393966316	95169.64615486964	110336.47162562367	89924.40165620242	82961.91447162056	68341.04195895985	71662.3792701872	63833.109474738325	77800.87825746978	57324.03067395129	62124.95749665963	73429.19744625906	68767.77273898313
Q03249	133552.5450727665	118131.39038872354	166206.47925663675	92653.36466480013	132375.0677579368	111543.35789645382	232642.21833425452	197527.89424656113	147046.86517459952	133772.6747867331	160191.84646937173	116238.70634354805	116511.03708263449	129539.51491705328	158580.7552013526	166116.32103173583	167355.31253190577	184509.8768748977	211365.43120024688	207743.5393895826	168614.63273288947	198861.86264392707	140224.73988829996	165168.40761068353	171274.7124236298	181189.91585016274	148950.61051275497	143155.78768816806	136646.83960867848	128365.55691280858
Q03265	37867700.79304271	37527529.76792758	30783025.719328474	45820137.889980726	41628767.21713415	49544231.189350314	30495193.478025705	30782858.779459212	35201102.337481536	44651013.52194081	39129825.796884045	44658636.09006045	35239839.822096124	33150202.531259723	36117981.84598334	33323056.507762212	33587029.08619236	31437523.555376157	40450737.09004345	38730968.673269525	38027659.83280876	38348135.647205845	41751451.20673862	39009505.82738055	37823476.72574391	35941533.07526212	34039563.86572198	46932422.96574839	52452765.403437786	54544996.046446
Q03311	671248.2467310517	606478.597635102	649723.3894435518	522891.15897348797	621488.2470742294	623229.95233442	522982.3668360311	480322.97736606724	371669.4489097677	445667.5913622563	465846.94906843395	405385.03883973486	480750.21611418406	456002.04832841916	491125.7499680783	405999.93843276234	405805.3120128469	333826.34853221785	388755.70129460114	373218.99179914495	329756.6989075688	365332.26654925523	398963.9982021971	388256.4838149244	471116.6885678022	453081.7472465946	383797.40833872824	441339.917875176	361533.62208031444	438147.71503727586
